created_at,full_text,tweet_url,text_clean
Mon Aug 15 14:26:02 +0000 2022,Kuliah online Pros: 1. Sangat menguntungkan buat yg sambil kerja karena beda sama kelas karyawan kalian bisa belajar kapanpun. Even ujian dikasi waktu sekian hari (dalam sekian hari itu harus submit) jd kalian bisa atur waktu sendiri 2. Ga semahal biaya sendiri,https://x.com/undefined/status/1559184643957485568,Kuliah online Pros  Sangat menguntungkan buat yg sambil kerja karena beda sama kelas karyawan kalian bisa belajar kapanpun Even ujian dikasi waktu sekian hari dalam sekian hari itu harus submit jd kalian bisa atur waktu sendiri  Ga semahal biaya sendiri
Sat Jan 02 09:14:08 +0000 2021,@collegemenfess Kayaknya ini kuliah online bakal sampe wisuda deh wkwk tapi gapapa lah daripada ngga aman sama berpotensi menyebarkan virus. karena emang yang kuliah kan berasal dari berbagai daerah terus protokol kesehatan juga ngga ngejamin semua mematuhi.,https://x.com/undefined/status/1345297315003727872, Kayaknya ini kuliah online bakal sampe wisuda deh wkwk tapi gapapa lah daripada ngga aman sama berpotensi menyebarkan virus karena emang yang kuliah kan berasal dari berbagai daerah terus protokol kesehatan juga ngga ngejamin semua mematuhi
Mon Aug 15 13:57:54 +0000 2022,What does it look like? Kalian bakal dikasih email kampus dan 1 learning environment dimana disitu kalian bisa akses kelas discussion board tugas2 nilai help desk dan digital library. Kita bisa ikut kelas real time tp kalo ga sempet bakal disediain recordingnya kok,https://x.com/undefined/status/1559177566459547648,What does it look like Kalian bakal dikasih email kampus dan  learning environment dimana disitu kalian bisa akses kelas discussion board tugas nilai help desk dan digital library Kita bisa ikut kelas real time tp kalo ga sempet bakal disediain recordingnya kok
Sat Nov 19 18:39:44 +0000 2022,mak.. aku udah wisuda mamak liat kan dari sana? aku inget mak waktu itu mamak bilang: wisudamu bakalan online apa offline le? kalo online ya eman gak berkesan le semoga offline ya tapi mamak gabisa dateng biar papa sama mbakmu yg wakilin https://t.co/zMpVugN9x3,https://x.com/undefined/status/1594037725346553856,mak aku udah wisuda mamak liat kan dari sana aku inget mak waktu itu mamak bilang wisudamu bakalan online apa offline le kalo online ya eman gak berkesan le semoga offline ya tapi mamak gabisa dateng biar papa sama mbakmu yg wakilin 
Tue Jul 13 07:26:17 +0000 2021,The Ministry of Higher Education is conducting a study on the effectiveness of online Learning and Teaching (PdP) to improve the learning process. https://t.co/3IIu2PHf8D,https://x.com/undefined/status/1414848641521655812,The Ministry of Higher Education is conducting a study on the effectiveness of online Learning and Teaching PdP to improve the learning process 
Sun Aug 29 04:29:42 +0000 2021,Satu kelebihan online lecture dan discussion adalah kita boleh record the lecture dan discussion. Nak exam boleh tonton balik the recording kadang apa yang kita dapat waktu itu mungkin 20% sahaja tengok balik boleh dapat almost 100%. Sangat-sangat membantu https://t.co/iiXCSX0ByW,https://x.com/undefined/status/1431836433736560642,Satu kelebihan online lecture dan discussion adalah kita boleh record the lecture dan discussion Nak exam boleh tonton balik the recording kadang apa yang kita dapat waktu itu mungkin  sahaja tengok balik boleh dapat almost  Sangatsangat membantu 
Tue Mar 02 13:01:13 +0000 2021,Yuk ikutan Grand Try-Out online UTBK @zeniuseducation dan @pucukharumid dengan kualitas soal yang mirip UTBK. Raih beasiswa ratusan juta rupiah. Info lebih lanjut klik link ini ya https://t.co/8wP78Clsp0,https://x.com/undefined/status/1366735342892556290,Yuk ikutan Grand TryOut online UTBK  dan  dengan kualitas soal yang mirip UTBK Raih beasiswa ratusan juta rupiah Info lebih lanjut klik link ini ya 
Mon Mar 28 13:00:40 +0000 2022,️ Pendaftaran: 28 Maret - 2 April 2022 ️ ️ Pengerjaan: 1 - 4 April 2022 ️ Mantapkan persiapan UTBK kamu sekarang juga di Aplikasi Pahamify atau web https://t.co/E81K6hrsCN https://t.co/1WlsxZp2Ki,https://x.com/undefined/status/1508428862635450369, Pendaftaran  Maret   April    Pengerjaan    April   Mantapkan persiapan UTBK kamu sekarang juga di Aplikasi Pahamify atau web  
Tue Sep 19 23:45:12 +0000 2023,@collegemenfess Coba ikut kursus online bersertifikat resmi badan pemerintah di https://t.co/ka7ohQAYBE,https://x.com/undefined/status/1704280510212751369, Coba ikut kursus online bersertifikat resmi badan pemerintah di 
Wed Apr 14 03:22:05 +0000 2021,วันหยุดใครไม่ได้ไปไหนหรือใครที่ปิดเทอมอยู่ ไปลงเรียนคอร์สจิตวิทยาออนไลน์ได้น้า หลังเรียนจบเค้ามีใบประกาศให้ด้วย ตามลิงค์ไปโลด https://t.co/X2LOwPh4OG Cr. Wongnai https://t.co/1SPhfSM5lR,https://x.com/undefined/status/1382172280554352640,     Cr Wongnai 
Tue May 03 13:52:55 +0000 2022,เข้าใจว่าหลายคนเริ่มชินกับเรียนออนไลน์ รู้สึกว่าส่วนตัวกว่า แต่ถ้าเปิดเรียนออนไซต์ก็อยากให้มาออนไซต์เถอะ เพราะสิ่งที่ฝีกจากการเรียนออนไลน์ไม่ได้เลยจริงๆ คือ สกิลการสื่อสารแบบต่อหน้า การอ่านสีหน้า การจับน้ำเสียง การจับอารมณ์ของคนจริงๆ เวลามีปฏิสัมพันธ์กัน ซึ่งมันขาดหายไปตอนออนไลน์,https://x.com/undefined/status/1521487972444811264,          
Sat Aug 21 04:11:32 +0000 2021,[OPEN RECRUITMENT MENTEE #1] Hai Sobat Jauh! Ini dia nih yang kalian tunggu-tunggu! Untuk kalian angkatan 22 maupun angkatan berapapun yang ingin belajar untuk UTBK 2022 secara gratis gabung bersama https://t.co/lUZJK6mZcY yuk! https://t.co/jEidQWEMSf,https://x.com/undefined/status/1428932756277444611,OPEN RECRUITMENT MENTEE  Hai Sobat Jauh Ini dia nih yang kalian tunggutunggu Untuk kalian angkatan  maupun angkatan berapapun yang ingin belajar untuk UTBK  secara gratis gabung bersama  yuk 
Sat Sep 10 06:00:25 +0000 2022,@schfess pas sklh guru lg jelasin jgn ngobrol/tidur pokoknya fokus sama penjelasan guru kl ada yang g ngerti tanya. sama cari2 juga rangkuman online biasanya ngebantu banget buat memahami materi. kalo ada ujian belajar dari latsol2 sebelumnya dari guru yang sama biasanya muncul lagi,https://x.com/undefined/status/1568479489725976576, pas sklh guru lg jelasin jgn ngobroltidur pokoknya fokus sama penjelasan guru kl ada yang g ngerti tanya sama cari juga rangkuman online biasanya ngebantu banget buat memahami materi kalo ada ujian belajar dari latsol sebelumnya dari guru yang sama biasanya muncul lagi
Mon Sep 13 13:35:24 +0000 2021,@AREAJULID Sumpah gapapa banget online lagi. Blended learning perdana hari ini antara ngajar anak PJJ dan PTM dalam satu waktu hari ini bikin encok dan gobyos at the same time ,https://x.com/undefined/status/1437409582742073353, Sumpah gapapa banget online lagi Blended learning perdana hari ini antara ngajar anak PJJ dan PTM dalam satu waktu hari ini bikin encok dan gobyos at the same time 
Wed May 05 14:55:57 +0000 2021,Mendikbudristek Nadiem Makarim mengatakan pembelajaran jarak jauh (PJJ) tidak lagi efektif. Ia pun mendorong sekolah segera melakukan tatap muka. #PJJ #NadiemMakarim #Mendikbudristek https://t.co/gm0EhHY3E6,https://x.com/undefined/status/1389957039850414088,Mendikbudristek Nadiem Makarim mengatakan pembelajaran jarak jauh PJJ tidak lagi efektif Ia pun mendorong sekolah segera melakukan tatap muka PJJ NadiemMakarim Mendikbudristek 
Mon Sep 12 03:23:58 +0000 2022,@collegemenfess Ya gimana ya : Aku pusing banget online kemarin. Apa-apa nonton tutorial di YouTube. Jujur Dosen jelasinnya juga agak kurang euyyyyy. Kalau jawab juga bisa cek jurnal dulu. Kalau offline tu beberapa dosen ada yang gak boleh buka hp padahal buka hp buat baca jurnal :(((,https://x.com/undefined/status/1569164890954428417, Ya gimana ya  Aku pusing banget online kemarin Apaapa nonton tutorial di YouTube Jujur Dosen jelasinnya juga agak kurang euyyyyy Kalau jawab juga bisa cek jurnal dulu Kalau offline tu beberapa dosen ada yang gak boleh buka hp padahal buka hp buat baca jurnal 
Sun Jul 04 04:47:25 +0000 2021,Bila dapat tahu latihan praktikal psikologi klinikal akan dibuat online sedih dan kecewa sebenarnya. 1. Yuran bayar sama 2. Online dan depan-depan tak sama 3. Ada kawan sekelas yang internet tak stabil I mean aren't clinical psychologist (and trainee) frontliners too? ,https://x.com/undefined/status/1411547170197557248,Bila dapat tahu latihan praktikal psikologi klinikal akan dibuat online sedih dan kecewa sebenarnya  Yuran bayar sama  Online dan depandepan tak sama  Ada kawan sekelas yang internet tak stabil I mean arent clinical psychologist and trainee frontliners too 
Fri Jan 15 09:38:19 +0000 2021,Bila cakap pasal online learning ni aku rasa yang PJJ tak payah kut nk masuk campur sebab bila cakap pasal study online je mereka asyik nak bandingkan dengan mereka yang dah lama belajar online. Come on la tu kehidupan korang bukan kehidupan kami yang baru nak hadap ni.,https://x.com/undefined/status/1350014440813412356,Bila cakap pasal online learning ni aku rasa yang PJJ tak payah kut nk masuk campur sebab bila cakap pasal study online je mereka asyik nak bandingkan dengan mereka yang dah lama belajar online Come on la tu kehidupan korang bukan kehidupan kami yang baru nak hadap ni
Tue Oct 10 13:25:19 +0000 2023,Ijazah Ya Hayyu Ya Qoyyum Ekslusif dari KH Ali Maksum Krapyak | KH. M. Shofy al-Mubarok ___ Download NU Online Super App aplikasi keislaman terlengkap! https://t.co/RaNF6Fzk6E (Android/iOS) ___ #nahdlatululama #nuonline #ijazah #doa #amalan #khalimaksum https://t.co/hMjyqL2A3B,https://x.com/undefined/status/1711734656847294944,Ijazah Ya Hayyu Ya Qoyyum Ekslusif dari KH Ali Maksum Krapyak  KH M Shofy alMubarok  Download NU Online Super App aplikasi keislaman terlengkap  AndroidiOS  nahdlatululama nuonline ijazah doa amalan khalimaksum 
Mon Jan 17 00:25:56 +0000 2022,3. Buat study plan sendiri. Mempelajari materi 3 tahun yang dipadatkan jadi 4 bulan itu gak mudah. Kamu harus pinter-pinter ngatur rencana belajar. Kalau kamu bingung apa aja yang harus dipelajari @EdukaSystem &amp; @zeniuseducation punya kok sebaran materinya.,https://x.com/undefined/status/1482871774631333890, Buat study plan sendiri Mempelajari materi  tahun yang dipadatkan jadi  bulan itu gak mudah Kamu harus pinterpinter ngatur rencana belajar Kalau kamu bingung apa aja yang harus dipelajari  amp  punya kok sebaran materinya
Wed Aug 11 07:27:47 +0000 2021,[DI PKU BELAJAR APA AJA SIH?] Halo semua! Pasti kalian penasaran kan ada mata kuliah apa aja sih di PKU? Nah pas banget nih kita akan bahas tentang kurikulum yang diajarkan untuk mahasiswa baru IPB University! Fun fact: Kurikulum ini baru diterapkan di tahun 2020 loh! https://t.co/XL0PJ2vhan,https://x.com/undefined/status/1425358268101128196,DI PKU BELAJAR APA AJA SIH Halo semua Pasti kalian penasaran kan ada mata kuliah apa aja sih di PKU Nah pas banget nih kita akan bahas tentang kurikulum yang diajarkan untuk mahasiswa baru IPB University Fun fact Kurikulum ini baru diterapkan di tahun  loh 
Mon Dec 06 05:03:51 +0000 2021,Tips Online Class untuk kekal fokus Memandangkan masih ramai belajar atas talian. Saya nak kongsi rutin saya selalu lakukan untuk kekal fokus ketika lecturer mengajar. Semoga manfaat kepada semua ️ 1) Mandi 2) Bersiap 3) Sediakan pen dan buku 4) Sediakan minuman/makan ringan,https://x.com/undefined/status/1467721427188994048,Tips Online Class untuk kekal fokus Memandangkan masih ramai belajar atas talian Saya nak kongsi rutin saya selalu lakukan untuk kekal fokus ketika lecturer mengajar Semoga manfaat kepada semua   Mandi  Bersiap  Sediakan pen dan buku  Sediakan minumanmakan ringan
Tue Sep 14 05:35:42 +0000 2021,Kaedah pembelajaran dan pengajaran secara hibrid akan dilakukan. Tidak semestinya 100% bersemuka. Jika kursus dijalankan secara online ianya boleh diteruskan secara online. Terpulang kepada IPT mengikut lokaliti masing-masing untuk tentukan.,https://x.com/undefined/status/1437651247230717957,Kaedah pembelajaran dan pengajaran secara hibrid akan dilakukan Tidak semestinya  bersemuka Jika kursus dijalankan secara online ianya boleh diteruskan secara online Terpulang kepada IPT mengikut lokaliti masingmasing untuk tentukan
Fri Aug 20 10:20:34 +0000 2021,Trial class pertama hari ini ada biologi dengan materi jaringan tumbuhan nih! Yang mau join masih bisa loh! Yuk segera join https://t.co/wivRU49KTP,https://x.com/undefined/status/1428663241396277252,Trial class pertama hari ini ada biologi dengan materi jaringan tumbuhan nih Yang mau join masih bisa loh Yuk segera join 
Mon Dec 05 01:59:33 +0000 2022,@collegemenfess Buat pertukaran pelajar kamu bisa cek websitenya https://t.co/CzzJUSCGWK kalau mau tanya tanya boleh ke aku karna aku peserta PMM 2 dan tetep kamu harus nanya ke kaprodi tentang kebijakan kampusmu tentang konversi nilai dllnya,https://x.com/undefined/status/1599584228156805120, Buat pertukaran pelajar kamu bisa cek websitenya  kalau mau tanya tanya boleh ke aku karna aku peserta PMM  dan tetep kamu harus nanya ke kaprodi tentang kebijakan kampusmu tentang konversi nilai dllnya
Tue Nov 01 02:11:53 +0000 2022,@hominlang @pjmyoojin @collegemenfess Nah jg harusnya klo punya tmn pp 2 jam trs ada matkul pagi pj nya tuh nanya ke dosen buat memastikan offline/online/kegiatannya mau apa tes atau pre tes itu jgn hari h nya paling g 2 hari sebelum hari h/hari-hari kerja sblm hari h kita minta kepastian ke dosen,https://x.com/undefined/status/1587266145295663104,   Nah jg harusnya klo punya tmn pp  jam trs ada matkul pagi pj nya tuh nanya ke dosen buat memastikan offlineonlinekegiatannya mau apa tes atau pre tes itu jgn hari h nya paling g  hari sebelum hari hharihari kerja sblm hari h kita minta kepastian ke dosen
Wed Dec 08 05:08:12 +0000 2021,Hampir ke semua peljr yg dtg utk sesi kaunseling mengadu yg mrk tk tahu apa yg mrk pelajari secara online. Saya rasa bila sampai di universiti byk subjek yg memerlukan pengajaran secara bersemuka. Ilmu baru. Bersemuka lebih berkesan. Belajar di rumah byk gangguan.,https://x.com/undefined/status/1468447295020871680,Hampir ke semua peljr yg dtg utk sesi kaunseling mengadu yg mrk tk tahu apa yg mrk pelajari secara online Saya rasa bila sampai di universiti byk subjek yg memerlukan pengajaran secara bersemuka Ilmu baru Bersemuka lebih berkesan Belajar di rumah byk gangguan
Sat May 28 21:34:15 +0000 2022,@sbmptnfess bisa karena pola belajar juga gasi? angkatan 22 lama bgt terlatih belajar online 2 tahun. selama pjj jadi banyak kan yg nyari sontekan online diskusi online minta bocoran ujian online. bisa aja karena itu mereka jadi ngerasa bocoran hal yg lumrahh. bukan membenarkan yaa,https://x.com/undefined/status/1530663769612771328, bisa karena pola belajar juga gasi angkatan  lama bgt terlatih belajar online  tahun selama pjj jadi banyak kan yg nyari sontekan online diskusi online minta bocoran ujian online bisa aja karena itu mereka jadi ngerasa bocoran hal yg lumrahh bukan membenarkan yaa
Thu Aug 19 12:23:29 +0000 2021,Hai Sobat Jauh! Kalau Mina Minu lihat di tweet terakhir udah banyak nih yang nggak sabar belajar bareng sama PJJ? Nah kabar baik nih untuk Sobat Jauh khususnya angkatan 2022! Mulai besok PJJ bakal adain trial class loh! Jangan lupa catat tanggal dan ikut yaa!! See you! https://t.co/BYmIhez2tR,https://x.com/undefined/status/1428331785616691210,Hai Sobat Jauh Kalau Mina Minu lihat di tweet terakhir udah banyak nih yang nggak sabar belajar bareng sama PJJ Nah kabar baik nih untuk Sobat Jauh khususnya angkatan  Mulai besok PJJ bakal adain trial class loh Jangan lupa catat tanggal dan ikut yaa See you 
Thu Jun 10 10:31:13 +0000 2021,โมเม้นต์ที่รู้สึกว่าคลิกกับ jjk คือการสอนของโกะโจ อ่านแล้วรู้สึกว่าเกเกะเขียนดีและนี่คือตัวอย่างของการศึกษาที่สร้างมาเพื่อผู้เรียน จำนวนคนเรียนน้อย อาจารย์รู้จักกับนักเรียนในที่ปรึกษาทั่วถึง และสร้างบทเรียนที่เหมาะกับศักยภาพของแต่ละคนและ bring the best out of them ได้,https://x.com/undefined/status/1402936381584723976, jjk      bring the best out of them 
